Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR15;DRIFT;org.apache.hadoop.hbase.NamespaceDescriptor$Builder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.BaseDecoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValue$KVComparator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.SimplePositionedByteRange;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodec$KeyValueDecoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.AtomicUtils;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.HBaseConfiguration;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawLong;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.NoTagsKeyValue;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.BoundedCompletionService;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ClassSize$MemoryLayout;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.HBaseIOException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.JitterScheduledThreadPoolExecutorImpl;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$LastOnRowByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.KeyLocker;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.HFileBlockDefaultDecodingContext;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.util.LRUDictionary$BidirectionalLRUMap$ByteBufferBackedNode;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$EmptyCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.TimeRange;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.JSONMetricUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ByteBufferKeyOnlyKeyValue;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.Cipher;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.security.User;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$FirstOnRowColTSByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ArrayBackedTag;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.CopyOnWriteArrayMap;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawFloat;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.exceptions.TimeoutIOException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.ByteBufferWriterDataOutputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$LastOnRowColCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$FirstOnRowColTSCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedFloat64;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.AvlUtil$AvlNode;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.aes.AES;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodec;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Threads;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.SizeCachedNoTagsKeyValue;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.ByteBufferWriterOutputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.HashKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.JenkinsHash;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.Struct;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.trace.SpanReceiverHost;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder$BufferedEncodedSeeker;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.ByteBufferOutputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawBytes;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.CellUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$FirstOnRowColCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RowBloomHashKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.aes.AESDecryptor;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.zookeeper.ZKConfig;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodec$KeyValueEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.security.User$SecureHadoopUser;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.filter.ByteArrayComparable;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.TerminatedWrapper;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawBytesTerminated;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodecWithTags$ByteBuffKeyValueDecoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RetryCounter$BackoffPolicy;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.nio.SingleByteBuff;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.CellComparatorImpl;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.IncrementingEnvironmentEdge;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.compress.ReusableStreamGzipCodec$ReusableGzipOutputStream$ResetableGZIPOutputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.CommonFSUtils$StreamLacksCapabilityException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Base64$Base64OutputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.Encryption;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.zookeeper.ZKConfig$ZKClusterKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$LastOnRowCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValueTestUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.NonceKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.util.StreamUtils;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.HasThread;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.SizeCachedKeyValue;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.AbstractDataBlockEncoder$AbstractEncodedSeeker;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder$BufferedDataBlockEncodingState;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.SimpleByteRange;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.PrefixKeyDeltaEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawString;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.security.Superusers;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawStringFixedLength;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.DiffKeyDeltaEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawInteger;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ConcatenatedLists$Iterator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.EncodedDataBlock;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Triple;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.Encryption$Context;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayEntryIterator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.WeakObjectPool$WeakObjectReference;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.TagType;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.CommonFSUtils$StreamCapabilities;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.Context;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RowColBloomHashKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Bytes$RowEndKeyComparator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.compress.ReusableStreamGzipCodec;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ByteBufferArray$BufferCreatorCallable;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RetryCounter$RetryConfig;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.ByteBuffInputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayHolder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.trace.TraceUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ByteBufferArray;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.StructIterator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValueBuilder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ServerName;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.RowIndexSeekerV1;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.CellCodec;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RetryCounter;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedBlob;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawStringTerminated;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ServiceNotRunningException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.hadoopbackport.ThrottledInputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.FastDiffDeltaEncoder$FastDiffSeekerState;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.AvlUtil$AvlTree;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.RowIndexCodecV1;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayEntrySet;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.SimplePositionedMutableByteRange;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.RawCellBuilderFactory;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$TagRewriteCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.TagCompressionContext;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.exceptions.HBaseException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.AvlUtil$AvlLinkedNode;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedFloat32;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedBytesBase;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.hfile.HFileContextBuilder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.KeyStoreKeyProvider;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.nio.ByteBuff;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.RetryCounter$ExponentialBackoffPolicyWithLimit;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.CellComparatorImpl$MetaCellComparator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.UnsafeAvailChecker;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.ChoreService;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.CopyOnWriteArrayMap$ArrayKeySet;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ByteBufferUtils;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.FastDiffDeltaEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Base64$Base64InputStream;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValue$MetaComparator;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ObjectPool;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.EncodingState;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValueUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.ImmutableBytesWritable;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.CopyKeyDataBlockEncoder$CopyKeyEncodingState;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedInt16;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$FirstOnRowByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.CoprocessorClassLoader;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.BufferedDataBlockEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.OrderedInt32;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$EmptyByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.AbstractHBaseTool;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.security.User$TestingGroups;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.PrivateCellUtil$TagRewriteByteBufferExtendedCell;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Sleeper;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.HFileBlockDefaultEncodingContext;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.aes.CryptoAES$Integrity;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.CopyKeyDataBlockEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.EnvironmentEdgeManager;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.KeyValue$KeyOnlyKeyValue;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.NoneEncoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.CellCodecWithTags;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodecWithTags;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.DNS;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.KeyValueCodecWithTags$KeyValueDecoder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.crypto.CryptoCipherProvider;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.exceptions.IllegalArgumentIOException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.codec.CodecException;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.types.RawShort;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.NamespaceDescriptor;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ExceptionUtil;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.io.encoding.DiffKeyDeltaEncoder$DiffSeekerState;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.PrettyPrinter;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ByteArrayHashKey;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.Bytes$LexicographicalComparerHolder;NoA > 15;none;none
ADR15;DRIFT;org.apache.hadoop.hbase.util.ImmutableByteArray;NoA > 15;none;none
